FileName,outputVar,totalVarsToEliminate,NumEliminations
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,213,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,216,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,218,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,222,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,224,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,226,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,228,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,233,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,235,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,237,129,11
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,239,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,241,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,243,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,247,129,11
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,250,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,252,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,254,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,256,129,11
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,258,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,264,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,266,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,268,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,270,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,272,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,274,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,276,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,278,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,280,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,282,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,284,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,286,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,288,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,290,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,292,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,295,129,11
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,301,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,303,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,305,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,307,129,11
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,309,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,311,129,11
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,313,129,11
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,319,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,321,129,12
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_9_59.dqdimacs,323,129,12
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,96,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,142,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,150,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,155,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,185,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,189,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,190,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,7,87,78
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,9,87,78
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,12,87,78
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,14,87,78
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,17,87,78
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,19,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,21,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,23,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,25,87,78
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,28,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,29,87,78
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,31,87,78
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,33,87,78
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,34,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,37,87,78
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,41,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,43,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,45,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,47,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,49,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,51,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,53,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,55,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,57,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,59,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,61,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,63,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,65,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,67,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,70,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,72,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,74,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,76,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,78,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,80,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,82,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,84,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,86,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,88,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,90,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,92,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,98,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,100,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,102,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,104,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,106,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,108,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,110,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,115,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,117,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,119,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,121,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,123,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,125,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,127,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,129,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,131,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,133,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,135,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,137,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,139,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,144,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,146,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,148,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,151,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,153,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,156,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,158,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,160,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,162,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,164,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,166,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,168,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,173,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,175,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,177,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,179,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,181,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,183,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,186,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplier_7_12.dqdimacs,188,87,77
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,119,91,24
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,153,91,24
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,163,91,24
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,3,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,8,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,10,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,18,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,20,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,22,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,24,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,26,91,24
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,28,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,30,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,32,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,34,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,36,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,38,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,40,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,42,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,44,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,46,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,48,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,50,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,52,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,54,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,56,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,58,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,64,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,66,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,68,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,70,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,72,91,24
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,74,91,24
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,76,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,78,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,80,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,82,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,84,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,86,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,88,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,90,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,92,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,94,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,96,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,98,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,100,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,102,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,104,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,106,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,108,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,113,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,115,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,117,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,120,91,24
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,122,91,24
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,124,91,24
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,126,91,24
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,128,91,24
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,130,91,24
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,132,91,24
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,134,91,24
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,136,91,24
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,138,91,24
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,144,91,24
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,147,91,24
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,150,91,24
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,152,91,24
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,154,91,24
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,156,91,24
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,158,91,24
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,160,91,24
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,162,91,24
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,165,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,167,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,169,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,171,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,173,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,174,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,176,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,177,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,178,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,179,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,180,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,181,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,182,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,183,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,184,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,186,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,187,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,188,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,189,91,25
./benchmark_tests/afterhqspre/PEC2/pec_multiplexer_3_15.dqdimacs,191,91,25
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,4,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,5,519,25
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,9,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,10,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,11,519,25
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,12,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,16,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,17,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,18,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,20,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,21,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,22,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,23,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,24,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,28,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,29,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,30,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,32,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,33,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,34,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,35,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,36,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,40,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,41,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,42,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,44,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,45,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,46,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,47,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,48,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,52,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,53,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,54,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,56,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,57,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,58,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,59,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,60,519,25
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,64,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,65,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,66,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,68,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,69,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,70,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,71,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,75,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,76,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,78,519,25
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,79,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,80,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,81,519,25
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,85,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,86,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,88,519,25
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,89,519,25
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,90,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,91,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,95,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,96,519,25
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,98,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,99,519,25
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,100,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,104,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,106,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,107,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,111,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,112,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,113,519,26
./benchmark_tests/afterhqspre/PEC2/pec_adder_n_bit_1_81.dqdimacs,115,519,26
